 ==> 0.0027642056052
Kit, Chunyu ==> 0.000224513689032
Kabadjov, Mijail ==> 4.79246215668e-05
Herreros, Ivan ==> 2.27439455748e-05
Valkonen, K. ==> 3.82253225435e-05
Alishahi, Afra ==> 2.91720131551e-05
Pei, Tzusheng ==> 4.31187594831e-05
Casper, Mark ==> 5.2281579221e-05
Afify, Mohamed ==> 1.91375599073e-05
Gocmen, Elvan ==> 1.99438041506e-05
Jin, Yun ==> 3.18824277533e-05
Nirenburg, Inna ==> 2.29449562458e-05
Markert, Katja ==> 0.000432543590242
Bilbro, G. ==> 3.30292415627e-05
Gao, Jianfeng ==> 0.000906010316952
Cook, Paul ==> 7.04382364921e-05
McKenna, Mary ==> 9.37182771974e-05
Urena-Lopez, L. Alfonso ==> 6.2009426976e-05
Guerini, Marco ==> 2.7315900859e-05
Isotani, Ryosuke ==> 3.13022277325e-05
Glover Stalls, Bonnie ==> 0.000163647981274
Siefkes, Christian ==> 2.25386933237e-05
Masuyama, Shigeru ==> 4.2794591701e-05
Vouk, Mladen ==> 3.40950585213e-05
Chou, Ya-Min ==> 2.03142764717e-05
Gojenola, Koldo ==> 0.000222979870973
Giralt Duran, Joan ==> 2.37435672043e-05
Gao, Feng ==> 4.38577456623e-05
Elkateb-Gara, Faiza ==> 3.81716975814e-05
Zhang, Xiaoyan ==> 2.35156848534e-05
Van Rullen, Tristan ==> 3.12674226603e-05
Fimbel, E. ==> 3.19455564682e-05
Laoudi, Jamal ==> 2.75348438971e-05
Mills, Gregory ==> 1.91300718457e-05
Shacham, Danny ==> 6.00826402661e-05
Horsfall, Heather J. ==> 6.22082807335e-05
Lu, Xiaofei ==> 5.73878855289e-05
Raghunathan, Badri ==> 2.18812250413e-05
Jansen, Peter J. ==> 2.40514029648e-05
Kirby, Simon ==> 3.7101077646e-05
Vasireddy, Gunaranjan ==> 0.000102452852362
Chakrabarti, Debasri ==> 2.07060782587e-05
Real, Francis ==> 2.73600867211e-05
Valentín, Oriol ==> 2.4003168637e-05
Matsubara, Shigeki ==> 0.000155559833555
Hai, DOAN-NGUYEN ==> 3.10388384455e-05
Headden III, William P. ==> 7.13239303502e-05
Lee, Haejoong ==> 2.47313891868e-05
Pinkham, Jessie ==> 6.95769938243e-05
Sheng, Huanye ==> 3.55328579948e-05
Karlgren, Jussi ==> 0.000196614127668
Kaki, Satoshi ==> 2.42828043419e-05
Williams, Jason ==> 5.24370400981e-05
Tamarit, Vicent ==> 4.0395133689e-05
Broeder, Daan ==> 2.74839123075e-05
Jin, Zhen ==> 0.000145530243649
Pollack, Martha E. ==> 0.000293463213637
De Vreught, J. P. M. ==> 1.91399380842e-05
Fitzsimons, Brian ==> 4.26948257211e-05
Lin, Long-Ji ==> 3.25976495621e-05
Levy, Roger ==> 0.000168002414741
Gliozzo, Alfio Massimiliano ==> 0.000321602637469
Hu, Xiaoguang ==> 5.42432155818e-05
Sato, Yo ==> 2.05825770098e-05
Doi, Kouichi ==> 3.45321201546e-05
Pyo, Changhee ==> 6.09423064236e-05
Lim, Soojong ==> 1.82029106064e-05
Fu, Xingshang ==> 3.86352302932e-05
Audibert, Laurent ==> 2.90194753109e-05
Cohen, Robin ==> 0.000221536588124
Zhu, Jiang ==> 1.89553446529e-05
Lambert, Lynn ==> 0.00027419423806
Rodriguez, Luis ==> 2.98127623329e-05
Singh, Thoudam Doren ==> 3.8660623936e-05
Deng, Yonggang ==> 0.0002089426958
Donaway, Robert L. ==> 7.32732905665e-05
Kennedy, Brandon ==> 2.44142884324e-05
Cooper, Maggie ==> 1.96093327978e-05
Goldwater, Sharon J. ==> 0.000393117339051
Newlands, Alison ==> 1.7915096446e-05
Hernandez, Alvaro ==> 5.13785823505e-05
Kochman, Fred ==> 2.6491657608e-05
Fischer, Kerstin ==> 2.71953105631e-05
Johansson Kokkinakis, Sofie ==> 2.2465356005e-05
Puscasu, Georgiana ==> 3.06428566051e-05
Maples, Julie ==> 4.32168386976e-05
Kapadia, Sadik ==> 3.72438462084e-05
Hildebrand, Almut Silja ==> 0.000138378622547
Ogata, Tetsuya ==> 3.02236841121e-05
Iwakura, Tomoya ==> 7.23984659537e-05
Chen, Ming-Jun ==> 3.32059638796e-05
Laws, Kenneth ==> 6.12849972941e-05
Tendeau, Frederic ==> 2.83113144378e-05
Owczarzak, Karolina ==> 0.000111063405265
Decitre, Paul ==> 9.13786929972e-05
Lorand, David ==> 3.21898042191e-05
Fasciano, Massimo ==> 5.42356449212e-05
Zhou, Xiaodong ==> 5.60756289557e-05
Sprugnoli, R. ==> 5.63755644904e-05
Hinojosa, Ezequiel Andujar ==> 3.41829092917e-05
Lytle, Eldon G. ==> 4.83887392536e-05
Moretti, Lorenzo ==> 1.84891813632e-05
Raghavan, Hema ==> 3.28199431366e-05
Weng, Fuliang ==> 0.000268211745391
Wang, Rong ==> 4.90489858074e-05
Su, Zhong ==> 8.49404784804e-05
Tavernier, Jean ==> 3.55795135958e-05
McLean, D. S. ==> 3.73810462107e-05
Nugues, Pierre ==> 0.00035791718373
Roossin, Paul S. ==> 0.000601178762494
Joseph, Brian ==> 1.86369719889e-05
Juan, Alfons ==> 4.52381442335e-05
Kowarski, Irene ==> 4.28877747221e-05
Reinhard, Sabine ==> 6.46880573899e-05
Qin, Lu ==> 2.82775007156e-05
Mueller, Stefan ==> 7.38436942402e-05
Gentner, Dedre ==> 2.82739340222e-05
Kim, Moonjoo ==> 2.48583115129e-05
Simi, Maria ==> 0.000117864462113
Du, Yongping ==> 5.30623904257e-05
Fujiwara, Miho ==> 2.60219674727e-05
Kosmala, Margaret ==> 6.09423064236e-05
Erbach, Gregor ==> 0.000112153253082
Takagi, Toshihisa ==> 5.41467969627e-05
Waldinger, Richard ==> 2.49991132234e-05
Joan, Anna ==> 2.07369644348e-05
Carmona, Josep ==> 4.98366285768e-05
Bachimont, Bruno ==> 6.60180010023e-05
Hein, Cheryl ==> 3.38425726459e-05
Uria, Larraitz ==> 3.46598839745e-05
Aubin, Sophie ==> 3.44586459922e-05
Brooks, James ==> 0.000181856978058
Penas, Anselmo ==> 0.000135586411309
Ponzetto, Simone Paolo ==> 0.00022815591804
Lopatkova, Marketa ==> 2.40754645814e-05
Fort, Karën ==> 3.29014604095e-05
Chen, Yi-Chun ==> 5.55100636215e-05
Rosso, Paolo ==> 8.56956165187e-05
Lee, Kai-Fu ==> 0.000126478052786
Bohmova, Alena ==> 2.99784417743e-05
Meya, Montserrat ==> 1.90501411151e-05
Isenhour, Phil ==> 2.36652122578e-05
Zhang, Yuqi ==> 0.000114028249261
Yangarber, Roman ==> 0.000570483184302
Costa-Jussà, Marta Ruiz ==> 0.000369775875278
Eichler, Kathrin ==> 2.02816127299e-05
Raaijmakers, Stephan ==> 7.05683741272e-05
Sebillot, Pascale ==> 2.96277154754e-05
Smith, Eric ==> 2.06809252229e-05
Abu-Salem, Hani ==> 4.06454767784e-05
Min, Kyongho ==> 5.64111014697e-05
Harris, Dave ==> 2.17219941781e-05
Dixon, Mike ==> 2.01736751543e-05
Zubizarreta Aizpuru, J. R. ==> 2.78771557646e-05
Ejerhed, Eva I. ==> 6.51749764855e-05
Giovannetti, Emiliano ==> 2.42377836948e-05
Kobayashi, Ichiro ==> 4.67495611268e-05
Wakita, Toshiyuki ==> 2.01969402962e-05
MacMillan, Richard ==> 6.43097873901e-05
Makatchev, Maxim ==> 2.10025870898e-05
Podlozny, Ann ==> 8.79778921509e-05
Ding, Weiwei ==> 5.38541048909e-05
Skorstad, Janice ==> 2.82739340222e-05
Lenci, Alessandro ==> 0.000121314195926
O Seaghdha, Diarmuid ==> 5.16741463544e-05
Heeringa, Wilbert ==> 9.54975918424e-05
Cussens, James ==> 2.58623829108e-05
Dugast, Loïc ==> 4.47276413909e-05
Veyrunes, J. ==> 3.56161941475e-05
Gavrila, Monica ==> 2.55824091683e-05
Rosenfeld, Benjamin ==> 8.07274722467e-05
Rosell, Magnus ==> 1.80816003594e-05
Ciaramita, Massimiliano ==> 0.000480416555116
Carletta, Jean ==> 0.00112359575832
Karttunen, Lauri ==> 0.00059708735557
Maes, Fons ==> 2.28812634524e-05
Rudnicky, A. ==> 0.000189031884703
Flowers, Margot ==> 1.81225993774e-05
Price, Patti J. ==> 0.000784563125381
Damas, Luis ==> 5.93346897247e-05
Wolf, Brian ==> 1.77673733197e-05
Yi, Wu Sok ==> 4.03696832313e-05
Pareschi, Remo ==> 9.34606626051e-05
Nillett, Ronald ==> 4.83887392536e-05
Cancedda, Nicola ==> 0.000150537350461
Creswell, Cassandre ==> 7.33545882233e-05
Jairam, Arvind ==> 2.48544946585e-05
Diaz-Guilera, Albert ==> 3.46301418963e-05
Frey, Werner ==> 2.28024578539e-05
Rosenzweig, Joseph ==> 0.000189285620762
Black, John E. ==> 0.000126693307359
Zollmann, Andreas ==> 0.000208740620306
Mohl, Mathias ==> 6.51646781621e-05
Araki, Masahiro ==> 5.76241804073e-05
Wang, Danmei ==> 3.76797774287e-05
DeNeefe, Steve ==> 0.000273878863274
Felfoldi, Laszlo ==> 5.93527580252e-05
Ye, Hui ==> 9.08251620788e-05
Frank, Anette ==> 0.000434582561516
Seco, Nuno ==> 1.88268600007e-05
Ganapathibhotla, Murthy ==> 4.75218536027e-05
Hahn, Ulrike ==> 2.53522614233e-05
Zavrel, Jakub ==> 0.000582390505859
Luzi, Danilo ==> 8.32785128997e-05
Kenny, Patrick ==> 6.05429687616e-05
Elson, David ==> 2.02002097978e-05
Viscuso, Susan R. ==> 2.77168942926e-05
Bech, Annelise ==> 6.62624477926e-05
Gey, Fredric C. ==> 2.14842943755e-05
Lafourcade, Mathieu ==> 3.99745109466e-05
Rizov, Borislav ==> 2.61677260191e-05
Velldal, Erik ==> 5.13005207341e-05
Gleim, Rüdiger ==> 4.66452457556e-05
Maldonado, Satumino ==> 2.06366488258e-05
Lin, Jen-Hsiang ==> 2.17672581071e-05
Nakamura, Masami ==> 3.0043242725e-05
Wellington, Benjamin ==> 0.000137226909404
Cabrio, Elena ==> 1.88734406157e-05
Molla Aliod, Diego ==> 2.2023169179e-05
Montero Martinez, Juan Manuel ==> 2.69836400557e-05
Goecke, Daniela ==> 7.61202939247e-05
Kaja, Jaan ==> 9.31153001012e-05
Althaus, Ernst ==> 4.80707044522e-05
Segal, Jonathan ==> 4.5233096627e-05
Leacock, Claudia ==> 0.000610497868227
Guy, Jacques B. M. ==> 1.85126329149e-05
Levine, Robert D. ==> 3.05470666898e-05
Zheng, Dequan ==> 2.61400418473e-05
Matsumoto, Mitsutaka ==> 2.37798257501e-05
Mostefa, Djamel ==> 1.90268824122e-05
Higgins, Derrick ==> 0.00010783083198
Tonoike, Masatsugu ==> 9.5826781088e-05
Li, Heng ==> 5.62080341374e-05
Yoneoka, Mitsuhiro ==> 2.68208660569e-05
Zhou, GuoDong ==> 0.00101338960068
Huang, Yalou ==> 4.14105254611e-05
Harper, Mary P. ==> 0.00040016597658
Zaidel, Martin ==> 0.000159561704084
Satayamas, Vee ==> 2.39527411803e-05
Stark, Matthias ==> 2.21463913876e-05
Yoshida, Kazuhiro ==> 0.000136576069749
Crestan, Eric ==> 1.87173322888e-05
Buchholz, Sabine ==> 0.000710524500576
Heidlage, F. ==> 3.30292415627e-05
Abeysinghe, Geetha ==> 2.95454400364e-05
Kamm, Candace A. ==> 0.000250435320356
Cho, Yongjoo ==> 4.6781406259e-05
Fahmi, Ismail ==> 5.5975514861e-05
Planas, Emmanuel ==> 3.09996626362e-05
Marchi, Simone ==> 2.42377836948e-05
Havasi, Catherine ==> 4.38323469484e-05
Marukawa, Yuzo ==> 3.44852592658e-05
De Beaumont, William ==> 5.10431922774e-05
Trilsbeek, Paul ==> 2.24265264015e-05
Hess, Michael ==> 8.59595008548e-05
Bruneseaux, F. ==> 5.69567020233e-05
Chakravarthy, Venkatesan ==> 2.02833635451e-05
Zong, Chengqing ==> 0.00015024629668
Sarkar, Anoop ==> 0.00092546660269
Calcagno, Mike ==> 5.10707777781e-05
Ramirez Bustamante, Flora ==> 5.58580829981e-05
Tucker, Allen B. ==> 4.34239225355e-05
Murdock, Vanessa ==> 7.58362764523e-05
Gailly, Pierre-Joseph ==> 4.79966865997e-05
Blouin, Christian ==> 2.69423213194e-05
Dai, Shuaixiang ==> 6.3675685921e-05
Shin, Saim ==> 2.96015247419e-05
Ratnaparkhi, Adwait ==> 0.00158766006974
Grieser, Karl ==> 2.13161654913e-05
Jappinen, Harri ==> 0.000180131421967
Yang, Li-Chiung ==> 2.47812808946e-05
Tseng, I-Ju E. ==> 5.84699672585e-05
Rojas, Lina ==> 0.000103245659875
Urbano, Francesco ==> 3.44562321679e-05
Stumberger, Robert E. ==> 8.95444069361e-05
Delin, Judy L. ==> 8.95282705974e-05
Weir, David J. ==> 0.000987097717183
Zhang, Meilan ==> 2.37640591358e-05
Tsai, Jia-Lin ==> 0.000117531528717
Medema, P. ==> 2.44965155847e-05
Koppel, Moshe ==> 9.13777778091e-05
Gimpel, Kevin ==> 6.8170725637e-05
Cousseau, Peter ==> 0.000101510488322
Chanlekha, Hutchatai ==> 4.67274049032e-05
Collins, Christopher ==> 4.41630892027e-05
Parker, Alice C. ==> 3.34125951027e-05
Santos, Cícero Nogueira ==> 1.79798139203e-05
Krymolowski, Yuval ==> 0.000384455129284
Carpenter, Bob ==> 0.000273409088651
Baker, Kirk ==> 2.06932646487e-05
Dimitrova, Ludmila ==> 4.02220674357e-05
Timimi, Ismail ==> 1.89941366241e-05
Okumara, Manabu ==> 4.13314540096e-05
Illouz, Gabriel ==> 4.18239627425e-05
Higbie, Lynne ==> 2.95092465119e-05
Miyata, Takashi ==> 7.99490349991e-05
Nocera, Pascal ==> 5.10675539331e-05
Ruch, Patrick ==> 0.000139372484701
Paulik, Matthias ==> 7.64555087678e-05
Vilar, David ==> 0.000140481544615
Volanschi, Alexandra ==> 2.45502209253e-05
Konig, Esther ==> 0.000131159233071
Weintraub, Mitchel ==> 0.000272852761015
Rapp, Stefan ==> 0.000119381073224
Damerau, Fred J. ==> 0.000143684431485
Chica, Sebastian ==> 3.87355012655e-05
Kashket, Michael B. ==> 3.20035988679e-05
Noro, Taichi ==> 2.40025595859e-05
Koo, Terry ==> 0.000332671281835
Salkin, Robert ==> 5.71131073762e-05
Petrick, Stanley R. ==> 4.71219146072e-05
Fadaee, Hakimeh ==> 2.04843794967e-05
Agbago, Akakpo ==> 6.22490093916e-05
Forst, Martin ==> 6.61277247072e-05
Wahlster, Wolfgang ==> 0.000147133783787
Geeraerts, Dirk ==> 2.71667177623e-05
Yamamoto, Seiichi ==> 0.000121011999067
Vijay-Shanker, K. ==> 2.00847937361e-05
Stroppa, Nicolas ==> 9.01701005498e-05
Izumida, Yoshio ==> 2.21543821867e-05
Shaumyan, Olga ==> 5.27815689554e-05
Allauzen, Cyril ==> 7.61237607562e-05
Barcena, Elena ==> 2.11652020864e-05
Michelizzi, Jason ==> 9.38970594215e-05
Artale, Alessandro ==> 2.43369146471e-05
Miclet, Laurent ==> 2.37944651608e-05
Haider, Peter ==> 2.95751662984e-05
Arrieta, Bertol ==> 2.5454996093e-05
Duffield, Cecily Jill ==> 2.19870300644e-05
Luo, Haitao ==> 3.38473636565e-05
McConville, Mark ==> 8.65192613441e-05
Sadamitsu, Kugatsu ==> 3.16605814541e-05
Murray, G. Craig ==> 3.66929873657e-05
Pyysalo, Sampo ==> 7.9562206914e-05
Zelaia, Ana ==> 3.71081447552e-05
Aouladomar, Farida ==> 3.0462558801e-05
Dandapat, Sandipan ==> 5.84056208561e-05
Biro, Tamas ==> 1.86792189744e-05
Qin, Ying ==> 3.0480139424e-05
Lau, Tak Pang ==> 3.33232176517e-05
TufiÅŸ, Dan ==> 3.11894720074e-05
K.V., Madhu Murthy ==> 1.99140869879e-05
Machado Rino, Lucia Helena ==> 2.85712974809e-05
Topper, Michael ==> 3.01816163658e-05
Kallmeyer, Laura ==> 0.000135403632936
Hall, Brian S. ==> 6.96235696417e-05
Smith, Francis J. ==> 0.00012403514149
Kuhns, Robert J. ==> 8.78367030254e-05
Batchelor, Colin R. ==> 6.09651588666e-05
Nelimarkka, Esa ==> 8.08075675148e-05
Stevens, Gerwert ==> 6.9332698181e-05
Paun, Gheorghe ==> 1.9619769244e-05
Ozeki, Kazuhiko ==> 5.14073953182e-05
Jang, Seok B. ==> 5.98508056057e-05
Garg, Navendu ==> 5.60242479273e-05
Waldron, Benjamin ==> 5.04047555101e-05
Fürstenau, Hagen ==> 3.02052741398e-05
Hendrix, Gary G. ==> 0.00011650750847
Bennett, Andrew ==> 2.29745013189e-05
Ould Abdel Vetah, Mohamed ==> 3.44586459922e-05
Grimes, Stephen ==> 2.11478746422e-05
Heinecke, Johannes ==> 6.01016114469e-05
Peterson, Jill ==> 0.000111272221228
Gao, Quin ==> 5.05907692782e-05
Cabezas, Clara ==> 3.30004421187e-05
Wang, Shaojun ==> 7.23666381818e-05
Monson, Christian ==> 0.000126812644
Raghupathy, Mridhula ==> 1.99140869879e-05
Fister, Andrew ==> 9.45441319553e-05
Carcagno, D. ==> 6.43126210398e-05
Popat, Ashok C. ==> 8.82581440375e-05
Huang, Zezhen ==> 7.41834751247e-05
Amaral, Luiz ==> 4.36564516166e-05
Parlikar, Alok ==> 5.96345801522e-05
Shafran, Izhak ==> 0.000107698852049
Kawaguchi, Nobuo ==> 9.20109760747e-05
Recasens, Marta ==> 2.16111562195e-05
Dorna, Michael ==> 0.000294510065537
Urkia, Miriam ==> 6.79817318296e-05
De Busser, Rik ==> 2.05847300388e-05
Raina, Achla M. ==> 5.03062575408e-05
Hickl, Andrew ==> 0.000268393081429
Momouchi, Yoshio ==> 8.62261201347e-05
Lemon, Oliver ==> 0.000305041130111
Lee, Beum-Seuk ==> 2.44018938726e-05
Ptacek, Jan ==> 3.28066287203e-05
Toral, Antonio ==> 6.04315696303e-05
Di Eugenio, Barbara ==> 0.000737023200009
Eng, Katherine ==> 0.000145530243649
Pöllä, Matti ==> 2.09836764101e-05
Cleuziou, Guillaume ==> 4.76094058055e-05
Tanenblatt, Michael ==> 4.06240463613e-05
Savitch, Walter J. ==> 4.84831711258e-05
Ordelman, Roeland ==> 2.31395495854e-05
Campbell, Richard ==> 8.88855051087e-05
Lockelt, Markus ==> 3.25186179929e-05
Ng, Kwong Bor ==> 3.24929398603e-05
Izquierdo, Ruben ==> 4.00121491071e-05
Lehtola, Aarno ==> 0.000156766524356
Sheremetyeva, Svetlana ==> 5.31569736548e-05
Russ, Thomas ==> 2.09068756734e-05
Huyck, Christian ==> 0.000182989954591
Tsunakawa, Takashi ==> 9.3043830564e-05
Chan, Chorkin ==> 5.15725193679e-05
Kacmarcik, Gary ==> 8.37921036934e-05
Phillips, Robert ==> 3.40950585213e-05
Hoyt, Frederick M. ==> 3.42130894015e-05
Amaya, Fredy A. ==> 4.31192940134e-05
Hisamitsu, Toru ==> 6.20712459418e-05
Antonopoulos, V. ==> 1.94322054259e-05
Yang, Jie-Chi ==> 0.000199975047334
Kulesza, Alex ==> 3.52549997513e-05
Schmidt, Charles F. ==> 2.16443865502e-05
Boufaden, Narjes ==> 2.06859964695e-05
Bachut, Daniel ==> 5.47941289022e-05
Decerbo, Michael ==> 4.31580464056e-05
Geldof, Sabine ==> 3.1798678272e-05
Kanayama, Hiroshi ==> 0.000158216772689
Luo, Zhiyong ==> 3.19955768411e-05
Pearce, Darren ==> 8.3521004688e-05
Clark, Jonathan H. ==> 6.88790859981e-05
Catala, Neus ==> 3.94969529843e-05
Gabsdil, Malte ==> 8.67332664666e-05
Kehagias, Athanasios ==> 5.7669087322e-05
Goldberger, Jacob ==> 6.70943744072e-05
Yang, Jie ==> 1.96305754501e-05
Lassila, E. ==> 5.02437438189e-05
Jardino, Michele ==> 3.52185049077e-05
Siivola, Vesa ==> 7.24945511958e-05
Wu, Min ==> 7.46720558901e-05
Sutton, Charles ==> 0.00010910385946
Harman, Donna ==> 4.49592163844e-05
Park, S. ==> 3.64914215833e-05
Hatori, Jun ==> 3.60938500763e-05
Lugas, Krista ==> 6.65558363454e-05
Pinho, Roberto ==> 1.93531241544e-05
De Bleecker, Inge M. R. ==> 2.70183769071e-05
Corston-Oliver, Monica ==> 9.85044873808e-05
Nguyen, Ngan ==> 5.23228697725e-05
Sakauchi, Masao ==> 2.46099260846e-05
Mazur, Pawel ==> 5.20580763205e-05
Stock, Oliviero ==> 0.000206820846365
Sharifi, Mehrbod ==> 1.79502310487e-05
Xia, YingJu ==> 4.88314334816e-05
Papagianopoulou, Aggeliki ==> 2.31132653652e-05
Aldezabal, Izaskun ==> 9.57414072642e-05
Adams, Rod ==> 1.7915096446e-05
Ruopp, Achim ==> 7.00213181508e-05
Zhou, Bowen ==> 4.91110045725e-05
Ahrens, Kathleen ==> 1.99834147618e-05
Gerdemann, Dale ==> 9.90739476116e-05
Roberts, Kirk ==> 3.03713551134e-05
Koh, Judice ==> 2.59937100534e-05
Baker, James K. ==> 0.000171413219527
Silverman, Harvey F. ==> 7.76175917525e-05
Sprugnoli, Rachele ==> 4.40482480608e-05
Ferrara, Franco ==> 1.80086429413e-05
Sung, Ting-Yi ==> 0.000117249182934
Moliner, Joan L. ==> 6.13911917071e-05
Oonishi, Takashi ==> 2.97592143594e-05
Jain, Prateek ==> 2.93601670259e-05
Xu, LiLi ==> 3.41189865564e-05
Bellot, Patrice ==> 3.10447367974e-05
Yoshimura, Kenji ==> 8.03213465135e-05
Verdu-Mas, Jose Luis ==> 2.74544140409e-05
Elmi, Mohammad Ali ==> 6.42762239917e-05
Uramoto, Naohiko ==> 6.63464103438e-05
Kikuchi, H. ==> 3.62554614421e-05
Tashiro, Toshihisa ==> 2.36497547306e-05
Wiebe, Janyce M. ==> 0.00169083491987
Isu, Naoki ==> 0.000143543681378
Sizov, Victor ==> 3.83785127654e-05
Tochinai, Koji ==> 6.84937526811e-05
Martin, James H. ==> 0.000804031865843
Dickinson, Sven ==> 2.17708782393e-05
Lambeau, Fabre ==> 2.93088536204e-05
Sekine, Satoshi ==> 0.00124219922138
Goldstein, Jade ==> 8.80047285486e-05
Kiyono, Masaki ==> 7.14654634399e-05
Artola, X. ==> 1.84904847112e-05
Suzuki, Masami ==> 7.66656752821e-05
AndrÃ©s-Ferrer, JesÃºs ==> 3.10273463063e-05
Nakano, Hiroshi ==> 7.72238929845e-05
Chik, Francis C. Y. ==> 3.57899561573e-05
Zhao, Jinglei ==> 4.19488560212e-05
August, Stephanie E. ==> 4.66436855835e-05
Schone, Patrick ==> 0.000271728085248
Edmundson, H. P. ==> 0.000111284219898
Rauramo, Antti ==> 2.74038478977e-05
Yuan, Caixia ==> 2.43375378075e-05
Diez-Orzas, Pedro ==> 2.27340208611e-05
Fischer, Ingrid ==> 2.61283561021e-05
Federico, Marcello ==> 0.000313686204249
Chu-Carroll, Jennifer ==> 0.00058950317653
Usanavasin, Sasiporn ==> 3.59132221066e-05
Hallett, Catalina ==> 6.29032094954e-05
Chen, Ying ==> 7.89318957407e-05
Aldabe, Itziar ==> 3.46598839745e-05
Benedi, Jose Miguel ==> 0.00010384530619
Harley, Andrew ==> 3.23968973645e-05
Giouli, V. ==> 1.94322054259e-05
Beisswanger, Elena ==> 5.2411776944e-05
Gupta, Vineet ==> 7.13489690231e-05
DeCristofaro, Jonathan D. ==> 0.000117146304897
Chaitanya, Vineet ==> 1.88724164742e-05
Pardo, Jose Manuel ==> 7.49473502708e-05
Kim, Nari ==> 3.08808958135e-05
Scheuermann, Gerik ==> 1.81837172412e-05
Multon, Franck ==> 2.83544968034e-05
Sun, Guang-Lu ==> 1.98283227767e-05
Langlois, David ==> 2.52453394596e-05
Magdy, Walid ==> 6.42738689243e-05
Packard, Dennis ==> 5.04216038707e-05
Takeuchi, Koichi ==> 0.000159061302517
Doddington, George R. ==> 0.000213147398405
Ohta, Yoshihiro ==> 0.000105057953491
Mooney, Raymond J. ==> 0.000693123912017
Shnarch, Eyal ==> 7.21605384999e-05
Ohyama, Yutaka ==> 6.78956530491e-05
Kimball, Owen ==> 0.000159248156901
Satoh, Masayuki ==> 5.45274499403e-05
Hwang, Kyu-Baek ==> 4.73292995676e-05
Fordyce, Cameron ==> 0.000173911670904
Chen, Feng-Yi ==> 3.02069564963e-05
Ikeda, Hisashi ==> 3.50461419458e-05
Obrst, Leo ==> 2.32105882874e-05
Graca, Joao ==> 7.97986068966e-05
De Paiva, Valeria ==> 4.97293632883e-05
Bernsen, Niels Ole ==> 2.43964666727e-05
Theofilidis, Axel ==> 8.1751817757e-05
Maxwell, Bill D. ==> 1.9575539323e-05
Lyberg, Bertil ==> 9.31153001012e-05
Penn, Gerald ==> 0.000138272969747
Iacobelli, Francisco ==> 2.52494578383e-05
Crystal, Michael ==> 0.000153585276546
Palazuelos-Cagigas, Sira E. ==> 3.77108331449e-05
Appelo, Lisette ==> 8.46426587339e-05
Way, Andy ==> 0.000572446431967
Verdejo, M. Felisa ==> 0.000286456621444
Huang, Yu-Fen ==> 2.85050211697e-05
Peterson, Kay ==> 0.000196985431899
Kikui, Gen-Itiro ==> 3.4723137207e-05
Shareef, Safiullah ==> 4.36349362522e-05
Pau, Michael ==> 3.33088834507e-05
Cheung, Chi-Shun ==> 4.67809381791e-05
Gamon, Michael ==> 0.000342139171205
Widlocher, Antoine ==> 2.27997209069e-05
Fang, Haw-Ren ==> 3.81964048276e-05
Mangeot-Lerebours, Mathieu ==> 4.64407966997e-05
Lin, Yu-Chun ==> 7.4148407845e-05
Schuurman, Ineke ==> 3.31276475303e-05
Atwell, Eric Steven ==> 0.000134755253201
Hauptmann, Alexander G. ==> 0.000192979956986
Nayan, Animesh ==> 2.10796640779e-05
Wakita, Yumi ==> 6.58340639043e-05
Meknavin, Surapant ==> 7.52975570475e-05
Zhang, Ping ==> 2.43472013884e-05
Stetina, Jiri ==> 0.000165969629016
Roth, Bob ==> 3.78770944917e-05
Rinaldo, Margi ==> 2.85050211697e-05
Sanderman, Angelien ==> 2.56931673051e-05
Norvig, Peter ==> 4.79005007332e-05
Munteanu, Dragos Stefan ==> 0.000265346058338
Zaiss, Zachary ==> 2.47330028697e-05
Sampson, Geoffrey ==> 5.84194372695e-05
Yannoutsou, Olga ==> 2.66807309296e-05
Hakkani-Tur, Dilek Zeynep ==> 0.000205129371572
Shi, Yanxin ==> 3.00417753502e-05
Rangarajan Sridhar, Vivek Kumar ==> 3.51883502447e-05
Brandle, Stefan ==> 2.23135954734e-05
Schockaert, Steven ==> 2.51754142311e-05
Chali, Yllias ==> 5.89960852241e-05
Bejar, Isaac ==> 3.16253596868e-05
Fox, Heidi J. ==> 0.000629986414447
Airola, Antti ==> 3.29519347305e-05
Hajlaoui, Najeh ==> 2.25655748457e-05
Iria, José ==> 2.31644505579e-05
Fujiki, Toshiaki ==> 2.00580192564e-05
Narayanan, Ajit ==> 4.95892915067e-05
Demner-Fushman, Dina ==> 0.000203971372817
Kosaka, Michiko ==> 0.000106589718944
Liu, Qun ==> 0.000781012753351
Sakamoto, Yoshiyuki ==> 5.45274499403e-05
Stevenson, Suzanne ==> 0.000799354020613
Mei, Qiaozhu ==> 5.03265073582e-05
