 ==> 0.0272685061979
Kit, Chunyu ==> 0.000504029339336
Shinnou, Hiroyuki ==> 0.000236593549619
Gdaniec, Claudia ==> 4.41754466506e-05
Seide, Frank ==> 2.27799592671e-06
Dungca, Gary ==> 8.4359097051e-06
Turner-Maier, Jason ==> 1.33474734817e-08
Brunet-Manquat, Francis ==> 6.05223352359e-05
Murray-Rust, Peter ==> 2.71326796562e-07
Ter Doest, Hugo ==> 7.34678422332e-11
Gorz, Gunther ==> 1.28866965371e-05
Marrafa, Palmira ==> 2.94658819926e-06
Zillner, Sonja ==> 0.0
Dingare, Shipra ==> 1.33138621494e-06
Rääbis, Andriela ==> 1.01415008766e-06
Favareto, Chiara ==> 0.0
Son, Rob van ==> 1.55664397151e-09
Xu, Hongzhi ==> 1.49972227045e-06
Li, Xiaoge ==> 8.70933816495e-07
Bouaud, Jacques ==> 2.20464746074e-05
Liu, Hongfang ==> 0.0
Itou, Katunobu ==> 2.12664736878e-06
Boitet, Christian ==> 0.00348125875098
Xin, Chengsheng ==> 1.80530815983e-08
Akamine, Susumu ==> 5.43326671209e-05
Strayer, Susan E. ==> 4.3551760295e-07
Baldridge, Jason ==> 0.000537893949211
Bolohan, Orest ==> 1.49304009571e-06
Schmeier, Sven ==> 1.02289603741e-05
Jin, Yaohong ==> 0.0
Chen, Huowang ==> 8.57826879786e-07
Felshin, Sue ==> 4.7820224476e-09
Lipshutz, Mark ==> 4.77450059036e-07
Rui-Yu, Ni ==> 1.82943559136e-07
Streiter, Oliver ==> 2.6078631988e-06
Hassan, Hany ==> 0.000639522340839
Snow, Rion ==> 5.24238660075e-05
Ittycheriah, Abraham ==> 0.000778437013529
Varma, Vasudeva ==> 1.68959849805e-06
Newman, P. S. ==> 0.000358627629298
Rigau, German ==> 0.00145591016419
Wan, Ru ==> 3.39992332055e-07
Bel, Nuria ==> 1.45258599897e-06
Paukkeri, Mari-Sanna ==> 0.0
Nichols, Carol ==> 5.99737622014e-07
Atserias, Jordi ==> 2.68227934678e-05
Wang, Qin Iris ==> 2.8789049247e-05
Langsam, Yedidyah ==> 1.75119422951e-08
Hayakawa, Daichi ==> 3.39461099883e-07
Sinclair, Gail ==> 0.000223277269752
Lowery, Kirk ==> 0.0
Baker, Rachel ==> 2.24741917955e-07
Jones, Michael P. ==> 3.52330364778e-07
Merten, Stefan ==> 1.32033981251e-05
Schless, Volker ==> 1.90589433272e-09
Wang, Patrick ==> 3.0898744483e-07
Neuvel, Sylvain ==> 1.87064837031e-06
Macleod, Catherine ==> 0.000412972091183
Xu, Mingxing ==> 0.0
Sun, Qi ==> 4.70432952299e-09
Kanamaru, Toshiyuki ==> 4.1034308892e-06
Lu, Bao-Liang ==> 2.10672560717e-09
Keson, Britt ==> 0.0
Kumagai, T. ==> 2.7977552966e-07
Araki, Kenji ==> 5.41499025853e-05
Goutte, Cyril ==> 2.86038027768e-05
Lee, Do-Gil ==> 4.51052025688e-06
Husain, Samar ==> 0.00026741553623
Jones, Craig ==> 1.79353258744e-07
Yin, Ling ==> 3.85706949491e-06
Holm, Jenny ==> 1.48659757952e-08
Pullum, Geoffrey K. ==> 0.00120568233549
King, Jonathan ==> 4.86415438257e-06
Chao, Wen-Han ==> 4.47310561147e-09
Ishioka, Tsunenori ==> 3.26962854269e-09
Arens, Roman G. ==> 1.15904223028e-08
Price, W. L. ==> 0.0
Gonzalez, Hector ==> 1.11523850808e-06
Saint-Dizier, Patrick ==> 0.000755681080974
Kojilna, Takeyuki ==> 5.53177484295e-08
Chen, Zheng ==> 3.32368707915e-05
Reichert, Juergen ==> 3.78970050706e-07
Silk, Barry ==> 7.37843560956e-07
Tovena, Lucia M. ==> 1.79681676399e-06
Mehay, Dennis ==> 9.75267957757e-07
Ziegenhain, Ute ==> 6.19415658134e-08
Dolan, William B. ==> 0.0011665470899
Brooks, David J. ==> 0.0
Fourla, Athanassia ==> 0.0
Van Erp, Marieke ==> 9.17936796156e-09
Uszkoreit, Jakob ==> 3.54213230737e-07
Heylen, Kris ==> 7.74166850072e-08
Kempen, Gerard ==> 4.59330410719e-05
Ferrandez, Antonio ==> 4.92121222697e-05
Munoz, Marcia ==> 4.73699977883e-06
Deoskar, Tejaswini ==> 4.79228450125e-07
Mitamura, K. ==> 7.60299596204e-07
Auer, John ==> 3.43243806926e-06
Bamberg, Paul ==> 0.000336583791887
Golding, Andrew ==> 0.00012125192064
Bastin, V. ==> 1.78630331825e-07
Schiaffino, Robert ==> 0.0
Godbole, Shantanu ==> 0.0
Klein, Judith ==> 2.419012535e-05
Tuggle, Francis D. ==> 0.0
Calderone, Basilio ==> 1.22843939055e-06
Oved, Iris ==> 7.52600082595e-08
Engelberg, Klaus-Jurgen ==> 0.0
Lertnattee, Verayuth ==> 0.0
Boisen, Sean ==> 0.000275432910573
Zanoli, Roberto ==> 1.28102929178e-07
Fitzgerald, Erin ==> 1.32433609077e-05
Hull, Jonathan J. ==> 1.05819978898e-08
Grabar, Natalia ==> 2.85882892956e-06
Belkin, Mikhail ==> 9.96802873556e-11
Bechet, Denis ==> 0.0
Gomez, Fernando ==> 7.87699797755e-05
Vrbova, Jarka ==> 1.51170339549e-05
Doan-Nguyen, Hai ==> 0.000122795677969
Gómez-Pérez, Asunción ==> 0.0
Broda, Bartosz ==> 1.2714098708e-06
Mirkovic, Danilo ==> 0.0
Kuroda, Kow ==> 5.56118976875e-08
Mamede, Nuno ==> 1.75031152937e-05
Reeker, Larry H. ==> 0.000221322761763
Panton, Kathy ==> 1.45674645851e-06
Maurel, Denis ==> 0.0
Kucera, Ondrej ==> 0.0
Gao, Jiang ==> 0.0
Lehnert, Wendy G. ==> 0.000794373782569
Blois, Marsden S. ==> 0.0
Hirschman, Lynette ==> 0.0121051256913
Akiba, Yasuhiro ==> 4.18919225644e-06
Ellis, Dan ==> 2.67904984954e-07
Kleeman, Alex ==> 1.51645922374e-07
Ney, Hermann ==> 0.0122006510407
Antoine, Jean-Yves ==> 9.38170718163e-07
Kato, Shuhei ==> 8.91111813167e-08
Stede, Manfred ==> 0.00031877631299
Demko, Michael ==> 1.35855706594e-07
Nakashima, Hideyuki ==> 4.95532526507e-09
Sedelow Jr., Walter A. ==> 0.0
Magnini, Bernardo ==> 0.000581494179281
Morgan, William T. ==> 2.3482462802e-05
Cullingford, R. E. ==> 7.75872875603e-05
Tomokiyo, Takashi ==> 3.64211958896e-07
Cucerzan, Silviu ==> 0.000289127591302
Fox, Lynne ==> 2.04737505026e-05
Op Den Akker, Rieks ==> 1.04917922653e-06
Guillaume, Bruno ==> 8.76315270461e-05
Caywood, Matthew ==> 2.07748651872e-07
Pan, Yi ==> 8.29256417539e-08
Prosser, Charles ==> 0.0
Veress, Fruzsina ==> 1.46808419612e-07
Uchida, Kazami ==> 3.31457664859e-08
Schlaefer, Nico ==> 0.0
Orloff, Jeremy ==> 5.23822586883e-09
Steves, Michelle ==> 4.05663113346e-08
Tutiya, S. ==> 2.7977552966e-07
Takuma, Daisuke ==> 7.62110032464e-07
Chen, Stanley F. ==> 0.000195286629415
Deodhare, Dipti ==> 3.37247693125e-07
Altmayer, Anne ==> 0.0
Choi, Freddy Y. Y. ==> 0.000177446600721
Cai, Dongfeng ==> 0.0
Foo, Shou King ==> 2.60521637103e-06
Petroff, Ivan ==> 1.99441680233e-07
Nomura, Hirosato ==> 0.000233280144054
Keller, Mikaela ==> 1.84014710064e-07
Bourguignon, C. ==> 7.86619045689e-07
Olsson, Fredrik ==> 9.21424171996e-06
Kugler, Marianne ==> 2.32511004576e-06
Leinonen, Therese ==> 2.17805816276e-08
Bas, Johan ==> 0.0
Reynaert, Martin ==> 5.98820329965e-06
Castelli, Margherita ==> 2.85827500052e-07
Eastman, C. M. ==> 6.92173843692e-07
Schmelzenbach, Mark ==> 1.15900109324e-05
Jobbins, Amanda C. ==> 5.24410479761e-07
Carberry, Sandra ==> 0.00253569153357
Rentzepopoulos, Panagiotis A. ==> 2.8418508468e-07
Vasishth, Shravan ==> 3.54570260627e-07
Radul, Alexey ==> 9.92867319903e-08
Axelrod, Amittai ==> 2.04477589683e-05
Umemura, Kyoji ==> 0.000215661012296
Goetz, Philip ==> 3.76367740619e-06
Valdisoo, Maret ==> 1.01415008766e-06
Takamura, Hiroya ==> 2.73898654315e-05
Cahill, Lynne J. ==> 9.28315041191e-05
Chen, Bin ==> 1.18378712605e-09
Zhao, Shiqi ==> 1.57288417297e-05
Brietzmann, Astrid ==> 0.000107913549217
Sanfilippo, Antonio ==> 0.000101251287839
Bai, Ming-Hong ==> 2.65854551947e-06
Kahn, Jeremy G. ==> 3.31366488124e-06
Pallett, David S. ==> 0.00249571888048
Daille, Béatrice ==> 0.000961367867959
Brenier, Jason M. ==> 5.13657241773e-05
Dunlavy, Daniel M. ==> 4.75704711514e-09
Richey, Colleen ==> 2.23048625301e-07
Delmore, John ==> 0.0
Xu, Kui ==> 1.91160158121e-06
Black, William J. ==> 0.00012946228647
Boesefeldt, Katharina ==> 1.35586600121e-05
Pugeault, Florence ==> 2.05093191594e-08
Villata, Serena ==> 2.13961168556e-08
Schutze, Hinrich ==> 0.00318143808595
Hsu, Bo-June (Paul) ==> 4.83843005249e-06
Guinn, Curry I. ==> 1.86032614824e-06
Thiel, Manfred ==> 0.000221341991278
Chua, Tat-Seng ==> 9.59848623665e-05
Matessa, Mike ==> 6.33703131362e-08
Shikano, Kiyohiro ==> 3.44453275937e-07
Kuo, Hong-Kwang ==> 0.0
Bias, Gabriel G. ==> 1.0140936333e-07
Lapshinova-Koltunski, Ekaterina ==> 1.34088911585e-09
Schmid, Helmut ==> 0.000781438521495
Kucera, Henry ==> 0.0
Montero, Calkin S. ==> 0.0
Shore, Jane ==> 2.11471851151e-08
Grau Puerto, Sergio ==> 1.16711037386e-08
Smola, Alex ==> 0.0
Scott, Sam ==> 9.73263678731e-07
Gorman, James ==> 4.5052418897e-06
Sanchis-Trilles, Germán ==> 6.38854883884e-07
Bensaid, Amine ==> 0.0
Grigoriev, Nikolai ==> 1.75163450147e-08
Parikh, Prashant ==> 1.28424586761e-08
Hasler, Laura ==> 1.08204751317e-05
Deprez, F. ==> 2.97456613647e-06
Inutsuka, Yusuke ==> 5.41596583701e-07
Fazly, Afsaneh ==> 0.00010154272404
Pazienza, Maria Teresa ==> 0.000814966777093
Schmidt, Hauke ==> 7.75139889957e-07
Aranovich, Roberto ==> 3.28244839288e-07
Fukumochi, Yoji ==> 9.88582994162e-08
Nakagawa, Tetsuji ==> 0.000231723772075
Horiguchi, Susumu ==> 3.15415125667e-08
Hewavitharana, Sanjika ==> 1.12480190349e-07
White, John S. ==> 0.000216209793274
Bhandari, Harendra ==> 0.0
Osenova, Petya ==> 1.40144536747e-05
Agarwal, Rajeev ==> 2.727494331e-05
Tanaka, Hideki ==> 0.00101294174895
Moreno-Sandoval, Antonio ==> 3.08385491273e-06
Weir, Carl ==> 0.000645119222676
Korkrmaz, Turgay ==> 4.54642090726e-09
Alvarez, Amaury ==> 1.60450282025e-07
Collins-Thompson, Kevyn ==> 0.000150703029585
Arregi, X. ==> 0.0
Leong, Ka Seng ==> 0.0
Fallucchi, Francesca ==> 3.6187252014e-07
Lim, Joon-Ho ==> 4.37312939958e-07
Kese, Ralf ==> 9.89576198426e-06
Shi, Zhongmin ==> 3.58343277381e-07
Goldberg, Yoav ==> 3.53580003106e-05
Utsumi, Akira ==> 8.10709723069e-09
Ivanova, Kremena ==> 1.70813082984e-08
Ozgur, Arzucan ==> 1.30900397068e-06
Sofkova Hashemi, Sylvana ==> 6.53287674382e-10
Suarez, Armando ==> 2.98241719848e-05
Bechet, Frederic ==> 0.000109491209326
MarciÅ„czuk, MichaÅ‚ ==> 1.66713034452e-07
Bansleben, Erik ==> 1.2856130452e-05
Wallington, A.M. ==> 0.0
Riloff, Ellen ==> 0.00380072169489
Sokolova, Lena ==> 1.77509662766e-08
Nisimura, Hirohiko ==> 3.46030457306e-07
Punyakanok, Vasin ==> 7.83183675341e-05
Verspoor, Cornelia Maria ==> 3.33335809443e-06
Begeja, Lee ==> 0.0
Hoffmann, Paul ==> 2.5037409422e-05
Li, Cong ==> 6.74824221693e-05
Moisl, Hermann ==> 0.0
Waibel, Alex ==> 0.00170086960532
Bontas, Elena Paslaru ==> 3.54125050913e-09
Priya, Ritwik ==> 0.0
Ahmed, Syed Toufeeq ==> 1.70559422018e-07
Llido, Paul ==> 8.79863070595e-08
Wood, Mary McGee ==> 0.000230164286562
Boland, Julie E. ==> 3.54997473415e-06
Kurz, Daniela ==> 0.0
Nagata, Junji ==> 3.90738942353e-06
HaCohen-Kerner, Yaakov ==> 1.20000571914e-08
Echihabi, Abdessamad ==> 0.000288701976891
Fuentes, Maria ==> 1.82927761184e-10
Lee, Young-Jik ==> 0.0
He, Zhongjun ==> 1.73777699352e-07
Shao, Li ==> 1.30530214729e-07
Ingersoll, Grant ==> 0.0
Villarejo, Luis ==> 1.08731964076e-06
Muto, Yukiyoshi ==> 1.11611189541e-09
Bensley, Jeremy ==> 7.55705486862e-07
Staab, Steffen ==> 5.37890456232e-06
Schwartz, Lane ==> 0.0
Teyssier, Marc ==> 1.69533891672e-06
Slocum, Jonathan ==> 0.00391002695337
Hladka, Barbora ==> 0.000398552241639
Murthi, Vijay ==> 9.87177244648e-08
Prasad, Rashmi ==> 0.000199558488209
Sutton, Stephen ==> 1.28410822098e-06
Kapah, Oren ==> 1.71930944436e-07
Govindappa, Sunil ==> 4.64085320025e-10
Johnson, Rod L. ==> 9.99178162834e-05
Bayer, Samuel ==> 3.17353124583e-06
Ericsson, Stina ==> 4.02343802403e-06
Boullier, Pierre ==> 0.000155569646267
Song, Xinying ==> 2.55616990783e-07
Isozaki, Hideki ==> 0.000859609198846
Yoshinaga, Naoki ==> 1.52846257536e-05
Crookston, Ian ==> 7.99246010496e-10
Duffy, Nigel ==> 1.42311694093e-05
Bean, David L. ==> 3.62413378829e-06
Mayfield, Laura ==> 1.026754854e-06
Allaria, Gianluca ==> 6.11436202025e-07
Haas, Norman ==> 2.76630688432e-07
Yeh, Kevin C. ==> 0.0
Xia, Xuanyin ==> 0.0
McEntee, Tom ==> 0.0
Ku, Wei ==> 7.46435564987e-06
Saon, G. ==> 1.43172531092e-08
Panevova, Jarmila ==> 6.37570789277e-05
Stone, Matthew ==> 0.000803341228629
Obermeier, Klaus K. ==> 0.0
Å vec, Jan ==> 1.61096586527e-06
Liu, Xingkun ==> 1.79102754194e-06
Bestgen, Yves ==> 4.94572577608e-06
Rosenfeld, Roni ==> 0.000359632730304
Schulz, Klaus U. ==> 6.83251534164e-05
Brent, Michael R. ==> 0.000607340300213
Wu, Ke ==> 2.10672560717e-09
Liekens, Anthony ==> 1.8250815494e-06
Boberg, Jorma ==> 1.67105346623e-06
Saito, Teruka ==> 1.01211226693e-05
Childs, Lois C. ==> 6.1737491743e-08
Mauser, Arne ==> 1.88651824655e-07
Goodine, D. ==> 2.24845078131e-07
Eisenstein, Jacob ==> 0.000159373273099
Mazaudon, Martine ==> 4.4303909527e-06
Roth, Robert ==> 7.48098212436e-06
Lenin, James A. ==> 9.38076629225e-07
Hamp, Birgit ==> 6.77135727964e-06
Love, Douglas ==> 3.88464418008e-09
Iwanska, Lucja M. ==> 5.31834362402e-06
Kubler, Natalie ==> 1.95521110887e-06
Kaji, Hiroyuki ==> 0.000480532853433
Charoenporn, Thatsanee ==> 0.000149443953759
Debole, Franca ==> 1.42000195547e-09
Lee, Hodong ==> 4.9361381319e-06
Huang, Xiuming ==> 0.000212307592694
Zollo, Teresa ==> 0.0
Lewin, Ian ==> 4.20019135498e-06
Quimby, Rob ==> 9.20340071279e-09
Lebowitz, Michael ==> 3.8115868653e-05
Gyimothy, Tibor ==> 0.000905878569589
Renders, Jean-Michel ==> 5.87925471062e-06
Picca, Davide ==> 3.62679585106e-07
Pruett, Nancy J. ==> 0.0
Schulz, Stefan ==> 1.27646810931e-05
Palmer, Martha Stone ==> 0.0126368447213
Ceroni, Alessio ==> 4.4952872271e-07
Bel, Núria ==> 3.70966375343e-07
Elhadad, Michael ==> 0.00202482086922
Horak, Ales ==> 0.0
Rouaix, Francois ==> 0.0
Alemu Argaw, Atelach ==> 0.0
Horiuchi, Takashi ==> 8.670730882e-07
Mitchell, Alexis ==> 5.3040424169e-09
Yates, D. M. ==> 7.43298789761e-08
Maeda, Akira ==> 2.14128723816e-05
Farreres, Xavier ==> 4.48320115059e-06
Neto, João Paulo ==> 1.16711037386e-08
Ginsparg, Jerrold M. ==> 1.00304863771e-05
Knight, Kevin ==> 0.0153801419831
Evans, Chris ==> 3.60420797191e-08
Podvesky, Petr ==> 0.0
Marinov, Svetoslav ==> 1.45667662586e-05
Nirenburg, Irene B. ==> 7.60034207549e-05
Kanejiya, Dharmendra ==> 1.59922977127e-07
Ninomiya, Takashi ==> 0.000117220995199
Patten, Terry ==> 0.0
Liu, Rey-Long ==> 4.54512867865e-05
Clifford, James ==> 0.000442733535808
Muller, Philippe ==> 5.7781671786e-05
He, Wei ==> 5.78633273801e-07
Matthews, Eric ==> 1.46704485439e-07
Krogh, Peter ==> 1.54076607558e-07
Staudacher, Peter ==> 1.25975963814e-06
Bryant, Barrett R. ==> 0.0
Beck, David ==> 2.03669210332e-06
Chiang, Tung-Hui ==> 1.21238811944e-05
Sun, Yanli ==> 1.23474118667e-06
Kruengkrai, Canasai ==> 6.97703276668e-06
Muischnek, Kadri ==> 2.71309067671e-07
Cooper, Martin C. ==> 2.16032308446e-08
Marneffe, Marie-Catherine ==> 8.83053864036e-06
Porter, Harry H. ==> 2.56373068575e-06
Torasso, Pietro ==> 3.22948618772e-05
Gelfond, Michael ==> 0.0
Weikum, Gerhard ==> 2.15532592459e-06
Schossland, Sidney ==> 3.10619235397e-07
Kabadjov, Mijail ==> 8.34680273273e-07
Herreros, Ivan ==> 4.30542869305e-08
Valkonen, K. ==> 0.0
Alishahi, Afra ==> 2.99716877668e-08
Pei, Tzusheng ==> 2.73572010968e-06
Casper, Mark ==> 3.84796382678e-06
Afify, Mohamed ==> 0.0
Gocmen, Elvan ==> 2.02752067305e-09
Jin, Yun ==> 9.33640744493e-08
Nirenburg, Inna ==> 0.0
Markert, Katja ==> 0.000887773209054
Bilbro, G. ==> 1.69902484521e-08
Gao, Jianfeng ==> 0.00176548396035
Cook, Paul ==> 4.3218570339e-06
McKenna, Mary ==> 2.87881506191e-05
Urena-Lopez, L. Alfonso ==> 5.05050767305e-06
Guerini, Marco ==> 5.26722587775e-08
Isotani, Ryosuke ==> 1.48909152986e-06
Glover Stalls, Bonnie ==> 0.000143494857438
Siefkes, Christian ==> 2.77119538878e-09
Masuyama, Shigeru ==> 2.25051670828e-07
Vouk, Mladen ==> 2.74453995012e-07
Chou, Ya-Min ==> 0.0
Gojenola, Koldo ==> 0.000604187584095
Giralt Duran, Joan ==> 0.0
Gao, Feng ==> 1.50004883822e-06
Elkateb-Gara, Faiza ==> 1.46362426098e-06
Zhang, Xiaoyan ==> 9.01434557231e-08
Van Rullen, Tristan ==> 5.11391477739e-07
Fimbel, E. ==> 2.44034574404e-09
Laoudi, Jamal ==> 8.04956011768e-07
Mills, Gregory ==> 0.0
Shacham, Danny ==> 2.44868507783e-06
Horsfall, Heather J. ==> 7.61433739598e-06
Lu, Xiaofei ==> 9.44673258517e-06
Raghunathan, Badri ==> 0.0
Jansen, Peter J. ==> 7.14814121791e-09
Kirby, Simon ==> 9.3228558352e-08
Vasireddy, Gunaranjan ==> 4.85407379993e-06
Chakrabarti, Debasri ==> 0.0
Real, Francis ==> 2.38281363387e-08
Valentín, Oriol ==> 5.13139162818e-08
Matsubara, Shigeki ==> 0.000692440945147
Hai, DOAN-NGUYEN ==> 4.3542787839e-07
Headden III, William P. ==> 2.14759145841e-06
Lee, Haejoong ==> 6.97745000262e-08
Pinkham, Jessie ==> 8.10533421459e-06
Sheng, Huanye ==> 2.40965214618e-08
Karlgren, Jussi ==> 0.000342158458771
Kaki, Satoshi ==> 7.08433773062e-08
Williams, Jason ==> 1.58945217312e-05
Tamarit, Vicent ==> 2.10799520742e-07
Broeder, Daan ==> 9.23086982715e-07
Jin, Zhen ==> 3.309452038e-06
Pollack, Martha E. ==> 0.000309378470286
De Vreught, J. P. M. ==> 0.0
Fitzsimons, Brian ==> 1.11523850808e-06
Lin, Long-Ji ==> 1.33102893342e-06
Levy, Roger ==> 2.85337463068e-05
Gliozzo, Alfio Massimiliano ==> 0.000375528578021
Hu, Xiaoguang ==> 2.60806284377e-07
Sato, Yo ==> 6.64154181775e-09
Doi, Kouichi ==> 5.38574723887e-08
Pyo, Changhee ==> 1.48046682884e-06
Lim, Soojong ==> 0.0
Fu, Xingshang ==> 1.17021344417e-07
Audibert, Laurent ==> 4.58993812361e-08
Cohen, Robin ==> 0.000329222622845
Zhu, Jiang ==> 0.0
Lambert, Lynn ==> 0.00014611335888
Rodriguez, Luis ==> 0.0
Singh, Thoudam Doren ==> 1.16467367501e-07
Deng, Yonggang ==> 1.94361300678e-05
Donaway, Robert L. ==> 9.39935920116e-06
Kennedy, Brandon ==> 4.94756473835e-08
Cooper, Maggie ==> 1.25945017489e-08
Goldwater, Sharon J. ==> 0.000537084411009
Newlands, Alison ==> 0.0
Hernandez, Alvaro ==> 0.000120763818448
Kochman, Fred ==> 0.0
Fischer, Kerstin ==> 1.04680264669e-07
Johansson Kokkinakis, Sofie ==> 0.0
Puscasu, Georgiana ==> 7.46783993202e-08
Maples, Julie ==> 2.36778313557e-06
Kapadia, Sadik ==> 2.95188843163e-07
Hildebrand, Almut Silja ==> 4.18930252459e-06
Ogata, Tetsuya ==> 3.52170481312e-07
Iwakura, Tomoya ==> 1.20724335053e-05
Chen, Ming-Jun ==> 7.32861616789e-06
Laws, Kenneth ==> 9.38038411344e-06
Tendeau, Frederic ==> 1.55860384353e-07
Owczarzak, Karolina ==> 2.67136511954e-06
Decitre, Paul ==> 0.000201819586295
Lorand, David ==> 8.01565582414e-08
Fasciano, Massimo ==> 2.71778915402e-06
Zhou, Xiaodong ==> 1.07218745784e-06
Sprugnoli, R. ==> 1.39862172189e-05
Hinojosa, Ezequiel Andujar ==> 6.82073444808e-08
Lytle, Eldon G. ==> 1.8582469744e-08
Moretti, Lorenzo ==> 0.0
Raghavan, Hema ==> 1.35135599709e-07
Weng, Fuliang ==> 0.00132073251184
Wang, Rong ==> 1.05077150787e-07
Su, Zhong ==> 8.07171614183e-06
Tavernier, Jean ==> 6.04218703311e-09
McLean, D. S. ==> 6.92173843692e-07
Nugues, Pierre ==> 0.00154789911555
Roossin, Paul S. ==> 0.00036670050937
Joseph, Brian ==> 0.0
Juan, Alfons ==> 1.00054815139e-07
Kowarski, Irene ==> 3.83238355107e-07
Reinhard, Sabine ==> 5.72405523859e-06
Qin, Lu ==> 3.62828388886e-07
Mueller, Stefan ==> 4.77383708595e-06
Gentner, Dedre ==> 0.0
Kim, Moonjoo ==> 3.54718852911e-08
Simi, Maria ==> 2.0425576983e-06
Du, Yongping ==> 9.19122362286e-07
Fujiwara, Miho ==> 2.93681155079e-08
Kosmala, Margaret ==> 1.48046682884e-06
Erbach, Gregor ==> 5.26947257306e-05
Takagi, Toshihisa ==> 4.93657827142e-05
Waldinger, Richard ==> 0.0
Joan, Anna ==> 8.64126720613e-09
Carmona, Josep ==> 3.68530767429e-07
Bachimont, Bruno ==> 4.38154061578e-05
Hein, Cheryl ==> 6.86679804702e-07
Uria, Larraitz ==> 2.69922039434e-08
Aubin, Sophie ==> 6.912228652e-08
Brooks, James ==> 2.2934594444e-05
Penas, Anselmo ==> 1.70475854952e-05
Ponzetto, Simone Paolo ==> 6.51568928603e-05
Lopatkova, Marketa ==> 3.83001505856e-08
Fort, Karën ==> 1.25393089216e-06
Chen, Yi-Chun ==> 1.57088458379e-06
Rosso, Paolo ==> 3.81302568527e-05
Lee, Kai-Fu ==> 8.36262769207e-05
Bohmova, Alena ==> 2.165935467e-07
Meya, Montserrat ==> 0.0
Isenhour, Phil ==> 2.46027942889e-09
Zhang, Yuqi ==> 9.71091587183e-06
Yangarber, Roman ==> 0.000551979834059
Costa-Jussà, Marta Ruiz ==> 1.23787515439e-05
Eichler, Kathrin ==> 0.0
Raaijmakers, Stephan ==> 5.19213453747e-06
Sebillot, Pascale ==> 2.30406766832e-08
Smith, Eric ==> 0.0
Abu-Salem, Hani ==> 5.99508508239e-07
Min, Kyongho ==> 1.4858136029e-05
Harris, Dave ==> 9.20340071279e-09
Dixon, Mike ==> 0.0
Zubizarreta Aizpuru, J. R. ==> 1.79353258744e-07
Ejerhed, Eva I. ==> 4.7599759983e-05
Giovannetti, Emiliano ==> 2.11377594434e-08
Kobayashi, Ichiro ==> 4.01043577031e-06
Wakita, Toshiyuki ==> 0.0
MacMillan, Richard ==> 9.6044670943e-06
Makatchev, Maxim ==> 0.0
Podlozny, Ann ==> 8.62608633564e-06
Ding, Weiwei ==> 7.21923750872e-06
Skorstad, Janice ==> 0.0
Lenci, Alessandro ==> 0.000133097287014
O Seaghdha, Diarmuid ==> 1.55959650209e-06
Heeringa, Wilbert ==> 1.5223571474e-05
Cussens, James ==> 8.63775292299e-08
Dugast, Loïc ==> 4.34955829129e-08
Veyrunes, J. ==> 7.76594001564e-08
Gavrila, Monica ==> 0.0
Rosenfeld, Benjamin ==> 3.48816425665e-06
Rosell, Magnus ==> 0.0
Ciaramita, Massimiliano ==> 0.000388023000435
Carletta, Jean ==> 0.00855907871447
Karttunen, Lauri ==> 0.00257355259591
Maes, Fons ==> 0.0
Rudnicky, A. ==> 3.31787998054e-05
Flowers, Margot ==> 0.0
Price, Patti J. ==> 0.00243680654325
Damas, Luis ==> 1.59373018637e-06
Wolf, Brian ==> 0.0
Yi, Wu Sok ==> 2.5294170925e-06
Pareschi, Remo ==> 3.51110877182e-05
Nillett, Ronald ==> 1.8582469744e-08
Cancedda, Nicola ==> 1.35681206579e-05
Creswell, Cassandre ==> 6.01859817459e-06
Jairam, Arvind ==> 7.1199045766e-08
Diaz-Guilera, Albert ==> 6.32168595238e-08
Frey, Werner ==> 4.36684835758e-08
Rosenzweig, Joseph ==> 6.37462577836e-05
Black, John E. ==> 3.87405908671e-05
Zollmann, Andreas ==> 1.39103373945e-05
Mohl, Mathias ==> 3.89249744355e-05
Araki, Masahiro ==> 2.2971626368e-05
Wang, Danmei ==> 1.39557705629e-07
DeNeefe, Steve ==> 1.00410058925e-05
Felfoldi, Laszlo ==> 5.88061780421e-05
Ye, Hui ==> 1.86913471074e-05
Frank, Anette ==> 0.000434113926881
Seco, Nuno ==> 0.0
Ganapathibhotla, Murthy ==> 2.30537432508e-06
Hahn, Ulrike ==> 6.57287052577e-08
Zavrel, Jakub ==> 0.000867126471759
Luzi, Danilo ==> 1.16965553501e-05
Kenny, Patrick ==> 4.70312238635e-06
Elson, David ==> 0.0
Viscuso, Susan R. ==> 3.96426021206e-09
Bech, Annelise ==> 1.23340239523e-05
Gey, Fredric C. ==> 1.26783037745e-08
Lafourcade, Mathieu ==> 0.000113309395126
Rizov, Borislav ==> 0.0
Velldal, Erik ==> 1.56974559079e-06
Gleim, Rüdiger ==> 3.28117427231e-05
Maldonado, Satumino ==> 0.0
Lin, Jen-Hsiang ==> 5.52583594538e-08
Nakamura, Masami ==> 3.44453275937e-07
Wellington, Benjamin ==> 1.81716589142e-05
Cabrio, Elena ==> 0.0
Molla Aliod, Diego ==> 4.67119818185e-08
Montero Martinez, Juan Manuel ==> 1.3586803113e-08
Goecke, Daniela ==> 3.33753799013e-05
Kaja, Jaan ==> 1.18736646736e-05
Althaus, Ernst ==> 1.58811930356e-06
Segal, Jonathan ==> 2.63748735179e-07
Leacock, Claudia ==> 0.000856958151338
Guy, Jacques B. M. ==> 0.0
